"Time","sensor-readings.reading"
1652167866000,75.1
1652169081000,73.1
1652170446000,71.1
1652171691000,69.1
1652173341000,67.1
1652174961000,65.1
1652176776000,63.1
1652178411000,61.1
1652180001000,59.1
1652181651000,57.1
1652182851000,55.1
1652184486000,53.1
1652186511000,51.1
1652189106000,49.1
1652192211000,47.1
1652196426000,45.1
1652205306000,47.1
1652207781000,49.1
1652209761000,51.1
1652211801000,53.1
1652213691000,55.1
1652215402000,57.1
1652217547000,59.1
1652219932000,61.1
1652222392000,63.1
1652224987000,65.1
1652227912000,67.1
1652230777000,69.1
1652233956000,71.1
1652237632000,73.1
1652241907000,75.1
1652253591000,73.1
1652254852000,71.1
1652256052000,69.1
1652257447000,67.1
1652258811000,65.1
1652260161000,63.1
1652261511000,61.1
1652262786000,59.1
1652264167000,57.1
1652265291000,55.1
1652266641000,53.1
1652267691000,51.1
1652268756000,49.1
1652270331000,47.1
1652271546000,45.1
1652273076000,43.1
1652275221000,41.1
1652277306000,39.1
1652280471000,37.1
1652284536000,35.1
1652296281000,37.1
1652299176000,39.1
1652301591000,41.1
1652303526000,43.1
1652305551000,45.1
1652307531000,47.1
1652309511000,49.1
1652311401000,51.1
1652313531000,53.1
1652315736000,55.1
1652317911000,57.1
1652320671000,59.1
1652323986000,61.1
1652327571000,63.1
1652332206000,65.1
1652338461000,63.1
1652340396000,61.1
1652342031000,59.1
1652343831000,57.1
1652345871000,55.1
1652347836000,53.1
1652349471000,51.1
1652350986000,49.1
1652352036000,47.1
1652353161000,45.1
1652354226000,43.1
1652355741000,41.1
1652357376000,39.1
1652359716000,37.1
1652362446000,35.1
1652368041000,33.1
1652381017000,35.1
1652383132000,37.1
1652385022000,39.1
1652386747000,41.1
1652388622000,43.1
1652390856000,45.1
1652392942000,47.1
1652395057000,49.1
1652397051000,51.1
1652399092000,53.1
1652401311000,55.1
1652403321000,57.1
1652405451000,59.1
1652407702000,61.1
1652410581000,63.1
1652414091000,65.1
1652417496000,67.1
1652424906000,69.1
1652434611000,67.1
1652436831000,65.1
1652438526000,63.1
1652440356000,61.1
1652442066000,59.1
