"Time","sensor-readings.reading"
1651150781000,0
1651150881000,1
1651150917000,0
1651150919000,1
1651150932000,0
1651150938000,1
1651150943000,0
1651151280000,1
1651151292000,0
1651151584000,1
1651151590000,0
1651151604000,1
1651151616000,0
1651151628000,1
1651151650000,0
1651151698000,1
1651151706000,0
1651151775000,1
1651151813000,0
1651152112000,1
1651152135000,0
1651152192000,1
1651152199000,0
1651152203000,1
1651152207000,0
1651152371000,1
1651152423000,0
1651152637000,1
1651152679000,0
1651152779000,1
1651153318000,0
1651153370000,1
1651153434000,0
1651153439000,1
1651153537000,0
1651153999000,1
1651154777000,0
1651154856000,1
1651155099000,0
1651155113000,1
1651155124000,0
1651155185000,1
1651155190000,0
1651155192000,1
1651155196000,0
1651155252000,1
1651155291000,0
1651155580000,1
1651155582000,0
1651155589000,1
1651155595000,0
1651156510000,1
1651156514000,0
1651156528000,1
1651156540000,0
1651156993000,1
1651157047000,0
1651157416000,1
1651157424000,0
1651157438000,1
1651157443000,0
1651158118000,1
1651158126000,0
1651158181000,1
1651158450000,0
1651158461000,1
1651158585000,0
1651158618000,1
1651158636000,0
1651158673000,1
1651158704000,0
1651160242000,1
1651160348000,0
1651161366000,1
1651161717000,0
1651162193000,1
1651162213000,0
1651162354000,1
1651162524000,0
1651162570000,1
1651162612000,0
1651205204000,1
1651219633000,0
1651219756000,1
1651219763000,0
1651219782000,1
1651219786000,0
1651219791000,1
1651222075000,0
1651222179000,1
1651222234000,0
1651222383000,1
1651222401000,0
1651222491000,1
1651222496000,0
1651222571000,1
1651222603000,0
1651222657000,1
1651222676000,0
1651223015000,1
1651224439000,0
1651224445000,1
1651224497000,0
1651224517000,1
1651224542000,0
1651224595000,1
1651226289000,0
1651226303000,1
1651226327000,0
1651226334000,1
1651226338000,0
1651226348000,1
1651227318000,0
1651227329000,1
1651227342000,0
1651227409000,1
1651228063000,0
1651228068000,1
1651228092000,0
1651228470000,1
1651229480000,0
1651229723000,1
1651230156000,0
1651230169000,1
1651230188000,0
1651230221000,1
1651230270000,0
1651230285000,1
1651232189000,0
1651232247000,1
1651232258000,0
1651232297000,1
1651233909000,0
1651233927000,1
1651234482000,0
1651234496000,1
1651234506000,0
1651234801000,1
1651234803000,0
1651234901000,1
1651234976000,0
1651234988000,1
1651234992000,0
1651235092000,1
1651235130000,0
1651235682000,1
1651235772000,0
1651235785000,1
1651235797000,0
1651236433000,1
1651236546000,0
1651236550000,1
1651236932000,0
1651236974000,1
1651237028000,0
1651237102000,1
1651237377000,0
1651237528000,1
1651237542000,0
1651238170000,1
1651238174000,0
1651238358000,1
1651241747000,0
1651242188000,1
1651242689000,0
1651242753000,1
1651242760000,0
1651243236000,1
1651243472000,0
1651243654000,1
1651243666000,0
1651243698000,1
1651244776000,0
1651244915000,1
1651244947000,0
1651245101000,1
1651245119000,0
1651245145000,1
1651245266000,0
1651245267000,1
1651245275000,0
1651245331000,1
1651245343000,0
1651245362000,1
1651245379000,0
1651245385000,1
1651246188000,0
1651246241000,1
1651246252000,0
1651246399000,1
1651246598000,0
1651246747000,1
1651246792000,0
1651246817000,1
1651247675000,0
1651247682000,1
1651247704000,0
1651247767000,1
1651247779000,0
1651247799000,1
1651247808000,0
1651247839000,1
1651247929000,0
1651247959000,1
1651249037000,0
1651292459000,1
1651292660000,0
1651293496000,1
1651294343000,0
1651294512000,1
1651335476000,0
1651400521000,1
1651400537000,0
1651400547000,1
1651400702000,0
1651400748000,1
1651400780000,0
1651401503000,1
1651401505000,0
1651401637000,1
1651401650000,0
1651401694000,1
1651401717000,0
1651401801000,1
1651401815000,0
1651401837000,1
1651401843000,0
1651401844000,1
1651401859000,0
1651401861000,1
1651401872000,0
1651401917000,1
1651401918000,0
1651401923000,1
1651401924000,0
1651402235000,1
1651402281000,0
1651404031000,1
1651404035000,0
1651404156000,1
1651404172000,0
1651404226000,1
1651404247000,0
1651404259000,1
1651404320000,0
1651404410000,1
1651404511000,0
1651404520000,1
1651404559000,0
1651404618000,1
1651404648000,0
1651404715000,1
1651405367000,0
1651405454000,1
1651405496000,0
1651405515000,1
1651405804000,0
1651405806000,1
1651405809000,0
1651405881000,1
1651405918000,0
1651405921000,1
1651406223000,0
1651406225000,1
1651406236000,0
1651406262000,1
1651406273000,0
1651406274000,1
1651406276000,0
1651406591000,1
1651406603000,0
1651406623000,1
1651406630000,0
1651406666000,1
1651407013000,0
1651407016000,1
1651407220000,0
1651407279000,1
1651407545000,0
1651407549000,1
1651407557000,0
1651407569000,1
1651407572000,0
1651407590000,1
1651407593000,0
1651407663000,1
1651407776000,0
1651407837000,1
1651407846000,0
1651407854000,1
1651407856000,0
1651408035000,1
1651408764000,0
1651408771000,1
1651408777000,0
1651408781000,1
1651408785000,0
1651408845000,1
1651408946000,0
1651408955000,1
1651408959000,0
1651409007000,1
1651409044000,0
1651409053000,1
1651409075000,0
1651409079000,1
1651409119000,0
1651409266000,1
1651409609000,0
1651409635000,1
1651409854000,0
1651409919000,1
1651410037000,0
1651410055000,1
1651410058000,0
1651410060000,1
1651410218000,0
1651410237000,1
1651410246000,0
1651410263000,1
1651410302000,0
1651410337000,1
1651410432000,0
1651410567000,1
1651410657000,0
1651410751000,1
1651411596000,0
1651411647000,1
1651411699000,0
1651411703000,1
1651411751000,0
1651414140000,1
1651414556000,0
1651415585000,1
1651416360000,0
1651468706000,1
1651468765000,0
1651478706000,1
1651478716000,0
1651478743000,1
1651478792000,0
1651478848000,1
1651478870000,0
1651478925000,1
1651478988000,0
1651478991000,1
1651479196000,0
1651479204000,1
1651479232000,0
1651479275000,1
1651479282000,0
1651479297000,1
1651479324000,0
1651479357000,1
1651479464000,0
1651479475000,1
1651479870000,0
1651479879000,1
1651479895000,0
1651479949000,1
1651479956000,0
1651480069000,1
1651480080000,0
1651480088000,1
1651480097000,0
1651480117000,1
1651480127000,0
1651480132000,1
1651480158000,0
1651480182000,1
1651480192000,0
1651480212000,1
1651480233000,0
1651480246000,1
1651480344000,0
1651480361000,1
1651480364000,0
1651480403000,1
1651480406000,0
1651480860000,1
1651480863000,0
