"Time","sensor-readings.reading"
1651150431000,7.1
1651150521000,7.5
1651150791000,7.1
1651150896000,6.7
1651151031000,6.3
1651151256000,6
1651151706000,5.6
1651152111000,6
1651152186000,6.3
1651152681000,6
1651152936000,6.3
1651153011000,6.7
1651153251000,7.1
1651153506000,6.7
1651153761000,6.3
1651153806000,5.9
1651153896000,5.5
1651154121000,5.8
1651154346000,6.2
1651154976000,5.8
1651155291000,5.5
1651155801000,5.1
1651156026000,4.7
1651156431000,4.3
1651158576000,5
1651158936000,4.6
1651159446000,3.9
1651159716000,3.6
1651160346000,3.9
1651160751000,3.6
1651161531000,3.9
1651161636000,4.3
1651161906000,3.9
1651162206000,3.6
1651162506000,3.9
1651162761000,3.6
1651163121000,3.2
1651163976000,2.8
1651166271000,2.1
1651167546000,1.5
1651168491000,1.1
1651169316000,0.8
1651170831000,0.5
1651174755000,-0.1
1651175954000,-0.4
1651177206000,-1.1
1651178781000,-1.7
1651178961000,-2.1
1651179366000,-2.4
1651180041000,-2.8
1651183086000,-3.2
1651184826000,-3.6
1651185172000,-3.9
1651188352000,-4.3
1651193121000,-3.9
1651194502000,-3.6
1651197921000,-3.2
1651200351000,-2.8
1651205871000,-2.1
1651207723000,-1.5
1651207866000,-1.1
1651208511000,-0.8
1651208646000,-0.5
1651209876000,0.4
1651210326000,1.1
1651210776000,1.7
1651211256000,2.1
1651212651000,2.4
1651212891000,2.8
1651213146000,3.2
1651213626000,3.6
1651213686000,3.9
1651213776000,4.3
1651214271000,5
1651214436000,5.3
1651215186000,5.7
1651215606000,6.1
1651215711000,6.5
1651216536000,6.8
1651216641000,7.2
1651216941000,6.8
1651217361000,7.2
1651217541000,6.8
1651217601000,6.5
1651217811000,6.8
1651217886000,7.2
1651218036000,7.6
1651218261000,8
1651218711000,8.3
1651218891000,8
1651219131000,7.6
1651219176000,7.2
1651219431000,6.8
1651219611000,7.2
1651219746000,6.8
1651220076000,7.2
1651220181000,7.6
1651220286000,8
1651220406000,8.3
1651220601000,8
1651220646000,7.6
1651220721000,7.2
1651220871000,7.6
1651221051000,8
1651221126000,8.3
1651221336000,8
1651221516000,7.6
1651222086000,7.2
1651222161000,6.8
1651222266000,6.5
1651222356000,6.1
1651223121000,6.5
1651223166000,6.8
1651223211000,7.2
1651223286000,7.6
1651223346000,8
1651223451000,7.6
1651223571000,7.2
1651223676000,6.8
1651223706000,6.5
1651223916000,6.8
1651224021000,7.2
1651224081000,7.6
1651224366000,7.2
1651224576000,6.8
1651225071000,7.2
1651225266000,7.6
1651225746000,7.2
1651225866000,7.6
1651225971000,7.1
1651226211000,6.7
1651226676000,7.1
1651227366000,6.7
1651227426000,6.3
1651228236000,6
1651228341000,5.6
1651228746000,6.1
1651228806000,6.5
1651228836000,6.8
1651228881000,7.2
1651228926000,7.6
1651228986000,8
1651229046000,8.3
1651229151000,8
1651229211000,7.6
1651229346000,7.2
1651229556000,6.8
1651229601000,6.5
1651229676000,6.1
1651229856000,6.5
1651229901000,6.8
1651229961000,7.2
1651230021000,7.6
1651230066000,8
1651230096000,8.3
1651230261000,8
1651230306000,7.6
1651230351000,7
1651230381000,6.5
1651230441000,6.1
1651230486000,5.7
1651230756000,6.2
1651230816000,6.6
1651230876000,7
1651231026000,7.3
1651231086000,7
1651231341000,7.3
1651231551000,7
1651231626000,6.5
1651231836000,6.8
1651232256000,6.5
1651232511000,6.8
1651232646000,7.2
1651232811000,6.8
1651232841000,6.5
1651232901000,6.1
1651233036000,6.5
1651233366000,6.8
1651233426000,7.2
1651233621000,6.8
1651233681000,6.5
1651233771000,6.1
1651234146000,6.5
1651234191000,6.8
1651234251000,7.2
1651234716000,6.8
1651234866000,6.5
1651234911000,6.1
1651235001000,5.7
1651235361000,5.3
