"Time","sensor-readings.reading"
1655636568000,61
1655637078000,60
1655637303000,61.3
1655637363000,62.5
1655637423000,63.6
1655637498000,64.8
1655637618000,63.7
1655637663000,62.5
1655637738000,61.4
1655637828000,60.2
1655637933000,59
1655638113000,60.2
1655638188000,61.3
1655638338000,60.2
1655638398000,59.1
1655638458000,58.1
1655639028000,59.1
1655639643000,60.3
1655640018000,59.3
1655640483000,60.4
1655641068000,61.4
1655641308000,60.4
1655641683000,59.3
1655642028000,58.3
1655642343000,59.3
1655642463000,60.3
1655642658000,59.3
1655642988000,60.4
1655643048000,61.4
1655643333000,60.2
1655643393000,59.1
1655643888000,58
1655644143000,57
1655644248000,56
1655644413000,57.1
1655644503000,58.1
1655644623000,59.1
1655644893000,58.1
1655646138000,59.3
1655647502000,60.4
1655647878000,59.3
1655648058000,58.3
1655649108000,57.3
1655649573000,58.3
1655649693000,59.3
1655649783000,60.3
1655650068000,59.3
1655650142000,58.3
1655650188000,57.3
1655650263000,56.3
1655650788000,57.3
1655650923000,58.3
1655651358000,57.2
1655652813000,56.2
1655653323000,55.1
1655654177000,56.1
1655654417000,57.1
1655654538000,58.1
1655654958000,59.1
1655655137000,58.1
1655655228000,57.1
1655656458000,56
1655656908000,54.9
1655659038000,53.9
1655660478000,52.9
1655661228000,51.9
1655661827000,50.9
1655662458000,49.9
1655663118000,48.9
1655663747000,47.9
1655664437000,46.9
1655665293000,45.9
1655666597000,44.9
1655667617000,43.9
1655668878000,42.9
1655670348000,41.9
1655672807000,40.9
1655673287000,39.9
1655673918000,38.9
1655678042000,37.9
1655694677000,36.9
1655695937000,37.9
1655696492000,38.9
1655697062000,39.9
1655697527000,40.9
1655697752000,41.9
1655697992000,42.9
1655698922000,43.9
1655699102000,45
1655699522000,46
1655699837000,47
1655700092000,48
1655700497000,49
1655701487000,50
1655701712000,51
1655701937000,52.1
1655702552000,53.1
1655702777000,54.1
1655703377000,55.1
1655703662000,56.2
1655704097000,55.2
1655704187000,54.1
1655704277000,53
1655704457000,54
1655704547000,55
1655704652000,56
1655704817000,57
1655704937000,58.1
1655705207000,57.1
1655705747000,58.2
1655705867000,59.2
1655706017000,60.2
1655706107000,61.2
1655706242000,62.2
1655706602000,61.2
1655706752000,60
1655706857000,58.9
1655706992000,57.9
1655707157000,59.1
1655707202000,60.1
1655707397000,61.1
1655707487000,62.2
1655707682000,63.2
1655707952000,62.2
1655708072000,61.2
1655708162000,60.2
1655708627000,61.3
1655708717000,62.3
1655708837000,63.3
1655709017000,64.4
1655709272000,65.4
1655709542000,64.3
1655709587000,62.8
1655709632000,61.8
1655709677000,60.8
1655709902000,61.8
1655710112000,62.9
1655710652000,64
1655710772000,65
1655710997000,66
1655711102000,64.9
1655711162000,63.8
1655712467000,64.9
1655712572000,65.9
1655712647000,66.9
1655712737000,68
1655713052000,69
1655713112000,70.1
1655713202000,71.3
1655713382000,70.3
1655713637000,69.2
1655713697000,68.2
1655714012000,69.3
1655714177000,70.4
1655714612000,69.1
1655714672000,68.1
1655715183000,66.9
1655715242000,65.8
1655715707000,66.9
1655715857000,67.9
1655715977000,68.9
1655716052000,70
1655716127000,71
1655716307000,72
1655716472000,70.8
1655716517000,69.6
1655716562000,68.6
1655716802000,69.7
1655716877000,70.7
1655716967000,71.8
1655717103000,70.8
1655717207000,69.8
1655717297000,68.8
1655717507000,67.6
1655717762000,68.6
1655719052000,69.6
1655719142000,70.6
1655719488000,71.6
1655719757000,72.9
1655719802000,73.9
1655719877000,72.6
1655719907000,71.6
1655719983000,70.5
1655720102000,69.2
1655720537000,70.2
1655720597000,71.3
1655720657000,72.4
1655720717000,73.4
1655720913000,74.4
1655721107000,75.6
1655721168000,76.6
1655721242000,77.6
1655721467000,76.6
1655721527000,75.6
1655721602000,74.5
1655721663000,73.4
1655722217000,72.4
1655722682000,71.4
1655722742000,70.1
1655723088000,71.1
1655723297000,72.1
1655723372000,73.2
1655723477000,74.2
1655724048000,73.1
1655724452000,74.1
1655724692000,72.9
1655724753000,71.7
1655724797000,70.4
1655724857000,69
1655724917000,68
1655725443000,67
1655725503000,65.9
1655725622000,64.9
1655725953000,66
1655726327000,65
1655726403000,64
1655726597000,65
1655727197000,64
1655727542000,63
1655728083000,62
1655729103000,60.9
1655729973000,61.9
1655730468000,63.1
1655730572000,64.1
1655731112000,63.1
1655732747000,64.3
1655732822000,65.5
1655732898000,66.7
1655733828000,65.6
1655733888000,64.6
1655733962000,63.5
1655734083000,62.5
1655734457000,63.5
1655734848000,64.5
1655735447000,63.5
1655736918000,64.5
1655737277000,63.5
1655737832000,62.3
1655738088000,61.3
1655738373000,60.2
1655739063000,59.2
1655740217000,58.2
1655740503000,57.2
1655741733000,56.2
1655741823000,55.2
1655741958000,54.2
1655742063000,53.2
1655742198000,52.2
1655742303000,51.2
1655742362000,49.9
1655742408000,48.8
1655742468000,47.8
1655742543000,46.8
1655742693000,45.8
1655742978000,46.8
1655743158000,47.8
1655744133000,46.8
1655744583000,47.9
1655744883000,48.9
1655750328000,49.9
1655751663000,50.9
1655756868000,51.9
1655757903000,50.9
1655759313000,51.9
1655759553000,52.9
1655759643000,53.9
1655759748000,55
1655759868000,56
1655760123000,55
1655760288000,54
1655760483000,53
1655764113000,52
1655765868000,51
1655766723000,52
1655766843000,53.1
1655767413000,52
1655767833000,51
1655777718000,50
1655780463000,49
1655785923000,50
1655786178000,51
1655786913000,52
1655787798000,53
1655788308000,54
1655788818000,55
1655788983000,56
1655789088000,57
1655789193000,58.1
1655789298000,59.1
1655789373000,60.2
1655789433000,61.3
1655789508000,62.4
1655789673000,61.4
1655789718000,60.4
1655789778000,59.4
1655789853000,58.4
1655789943000,57.4
1655790062000,56.4
1655790993000,55.4
1655791203000,54.4
1655792043000,55.4
1655792702000,54.3
1655793318000,55.4
1655793723000,56.5
1655793948000,57.6
1655794053000,58.6
1655794188000,59.7
1655794443000,58.7
1655794953000,57.7
1655795118000,56.6
1655795208000,55.6
1655795327000,54.6
1655795478000,53.6
1655795748000,52.6
1655795868000,51.6
1655796017000,50.5
1655796213000,49.5
1655798298000,48.5
1655798523000,47.5
1655798853000,46.4
1655799647000,45.4
1655803833000,44.4
1655804432000,45.4
1655805617000,46.4
1655805963000,47.4
1655806322000,48.4
1655806458000,49.4
1655807388000,50.4
1655807477000,51.4
1655807598000,52.4
1655807942000,51.4
1655808138000,50.4
1655808408000,49.4
1655809278000,48.3
1655811872000,49.3
1655812638000,48.3
1655814828000,49.3
1655816402000,50.3
1655818472000,51.3
1655819102000,52.3
1655820197000,53.3
1655820617000,54.3
1655820752000,53.3
1655826977000,52.2
1655827652000,53.2
1655827712000,54.3
1655827772000,55.4
1655828417000,54.4
1655828612000,53.4
1655829467000,52.4
1655830277000,51.4
1655831852000,50.4
1655834027000,51.5
1655834327000,50.5
1655835407000,49.5
1655835677000,50.5
1655835827000,51.5
1655836217000,52.5
1655836907000,51.5
1655837042000,50.5
1655838197000,49.5
1655839502000,48.5
1655840972000,49.5
1655841257000,50.5
1655842022000,49.5
1655842577000,48.5
1655844962000,47.5
1655848802000,48.5
1655850662000,47.5
1655868258000,48.5
1655868738000,49.5
1655869322000,48.5
1655870223000,47.5
1655875383000,48.6
1655875473000,49.7
1655875923000,48.7
1655877123000,49.7
1655877707000,48.6
1655878803000,49.6
1655879418000,48.6
1655880243000,49.6
1655880993000,50.6
1655883123000,51.6
1655883258000,52.6
1655883543000,53.6
1655883723000,54.6
1655883813000,55.7
1655883873000,56.8
1655883933000,57.8
1655884383000,58.8
1655884533000,57.7
1655884968000,58.7
1655885088000,59.7
1655885163000,60.7
1655885238000,61.7
1655885673000,62.7
1655885718000,63.8
1655885778000,65
1655885853000,66
1655885913000,64.7
1655885973000,62.7
1655886003000,61.4
1655886033000,60.3
1655886078000,59.3
1655886198000,58.3
1655886963000,59.3
1655887353000,60.3
1655887428000,61.3
1655888373000,60.3
1655888823000,59.3
1655889078000,58.3
1655889213000,57.3
1655889933000,56
1655890023000,55
1655890158000,56
1655890533000,55
1655890908000,54
1655891748000,53
1655891838000,51.9
1655892438000,52.9
1655892618000,53.9
1655892813000,54.9
1655893098000,55.9
1655894178000,54.8
1655894358000,55.8
1655894493000,56.8
1655894673000,55.6
1655894868000,54.6
1655895303000,55.6
1655895708000,56.7
1655895903000,57.7
1655896068000,56.7
1655896263000,57.7
1655896848000,56.5
1655896938000,55.5
1655897178000,54.4
1655897373000,55.4
1655897493000,56.5
1655897823000,55.5
1655897913000,54.5
1655897988000,53.5
1655898063000,52.4
1655898348000,51.4
1655898783000,52.4
1655899008000,53.4
1655899578000,54.4
1655899863000,53.3
1655900343000,54.3
1655900748000,53.3
1655901093000,52.3
1655901273000,51.3
1655901513000,52.3
1655901678000,53.3
1655901828000,54.3
1655902038000,53.3
1655902128000,52.2
1655903763000,51.2
1655903853000,50.2
1655904078000,49.2
1655904663000,50.2
1655905683000,49.1
1655908638000,50.1
1655908833000,51.2
1655910243000,52.3
1655910753000,53.3
1655912118000,54.3
1655912403000,53.3
1655912493000,52.3
1655912823000,51.2
1655913453000,52.2
1655913933000,51.2
1655914233000,50.2
1655914698000,49.2
1655923638000,48.2
1655924253000,47.2
1655924508000,46.2
1655924748000,45.1
1655925288000,44.1
1655929443000,45.1
1655931573000,46.1
1655933373000,47.1
1655936447000,48.1
1655937422000,49.1
1655941758000,50.1
1655941907000,51.1
1655942013000,52.1
1655942402000,51.1
1655942523000,50.1
1655942793000,49.1
1655949587000,50.1
1655956127000,51.1
1655956247000,52.1
1655957582000,53.1
1655958497000,52.1
1655959907000,53.1
1655960087000,54.1
1655960222000,55.1
1655961092000,54.1
1655961617000,55.1
1655961737000,56.1
1655962127000,55.1
1655962712000,54
1655964077000,55
1655964932000,56
1655965277000,55
1655965817000,54
1655966432000,55
1655967977000,54
1655968667000,55
1655969102000,56
1655969597000,57
1655969747000,58
1655969897000,59
1655970482000,57.9
1655970812000,56.9
1655971892000,57.9
1655972012000,58.9
1655972087000,60
1655972132000,61
1655972177000,62
1655972237000,63.1
1655972312000,64.1
1655972492000,65.1
1655972642000,64
1655972777000,63
1655972987000,62
1655973182000,61
1655973257000,60
1655973887000,59
1655974157000,60
1655974457000,61
1655974532000,62.1
1655974577000,63.3
1655974622000,64.4
1655974697000,65.4
1655975432000,64.4
1655976737000,63.4
1655976992000,64.5
1655977082000,65.5
1655977202000,66.8
1655977277000,67.9
1655977607000,66.8
1655977712000,65.7
1655977862000,64.7
1655978267000,65.7
1655978582000,64.7
1655978732000,65.7
1655978912000,66.7
1655978972000,68
1655979152000,67
1655979257000,65.9
1655979407000,66.9
1655979662000,67.9
1655979782000,69
1655980097000,70.2
1655980142000,71.4
1655980187000,72.8
1655980232000,74.2
1655980292000,75.2
1655980367000,73.9
1655980427000,72.9
1655980472000,71.6
1655980517000,70.6
1655980577000,69.6
1655980637000,68.6
1655980742000,67.6
1655980817000,66.5
1655980952000,65.5
1655981447000,66.5
1655981522000,67.6
1655981792000,66.6
1655981927000,65.6
1655982257000,66.7
1655982362000,65.6
1655982482000,64.6
1655982902000,65.6
1655982977000,64.6
1655983037000,63.4
1655983112000,62.4
1655983232000,61.4
1655983367000,60.4
1655984357000,61.4
1655985317000,60.3
1655985962000,59.3
1655987192000,60.3
1655987327000,61.3
1655987417000,62.3
1655987837000,61.3
1655988092000,62.3
1655988557000,61.3
1655988887000,60.3
1655988977000,59.3
1655989562000,60.3
1655989637000,61.3
1655989697000,62.4
1655989757000,63.6
1655989862000,64.6
1655990027000,63.6
1655990072000,62.2
1655990117000,61.2
1655990177000,60.1
1655990282000,59.1
1655990432000,58
1655991557000,59
1655991992000,60.2
1655992067000,61.2
1655992292000,60.2
1655992457000,59.2
1655992922000,58.2
1655993522000,59.2
1655993702000,60.2
1655993867000,59.2
1655994152000,58.2
1655994617000,57.2
1655995487000,56.2
1655996267000,55.2
1655999327000,56.2
1655999537000,57.3
1655999942000,56.3
1656000152000,55.3
1656001052000,54.3
1656001277000,53.3
1656002372000,52.3
1656002717000,53.3
1656002867000,54.3
1656002957000,55.3
1656003077000,56.3
1656003227000,57.3
1656003752000,58.3
1656004113000,59.3
1656004742000,60.3
1656005058000,59.3
1656005282000,58.3
1656005447000,57.3
1656005597000,56.3
1656005793000,55.2
1656006857000,54.2
1656006978000,53.1
1656007188000,52.1
1656007637000,51.1
1656008237000,52.1
1656008658000,51.1
1656009767000,50.1
1656011103000,49.1
1656015573000,48.1
1656018332000,47.1
1656026553000,46.1
1656036363000,47.1
1656039468000,46.1
1656040218000,45.1
1656041253000,46.1
1656042813000,47.1
1656044448000,48.1
1656046203000,49.1
1656046833000,50.1
1656047793000,32
1656047808000,50
1656048438000,49
1656049398000,50
1656049788000,51.1
1656049982000,52.2
1656050163000,53.2
1656050403000,54.3
1656051273000,53.3
1656051618000,52.3
1656052083000,53.4
1656053133000,54.4
1656053493000,55.4
1656054017000,56.4
1656054588000,57.4
1656055158000,58.5
1656055353000,59.5
1656055428000,60.7
1656055487000,61.8
1656055563000,62.9
1656055668000,63.9
1656056118000,62.9
1656056192000,61.8
1656056268000,60.8
1656056702000,61.8
1656056778000,62.9
1656057137000,61.9
1656057273000,60.9
1656057348000,59.9
1656057438000,58.8
1656057708000,59.8
1656057768000,60.8
1656057842000,61.8
1656057918000,62.9
1656058023000,64
1656058127000,65
1656058307000,66
1656058382000,67.2
1656058473000,68.3
1656058683000,67.2
1656058832000,66.2
1656058908000,65
1656059327000,64
1656059628000,62.9
1656060183000,61.7
1656060272000,60.6
1656060843000,61.6
1656061158000,60.5
1656061262000,59.5
1656061398000,58.5
1656061667000,57.4
1656061907000,58.4
1656062612000,59.5
1656062702000,60.6
1656063288000,59.6
1656063647000,60.6
1656063723000,61.6
1656063857000,62.6
1656063948000,63.6
1656064008000,64.6
1656064067000,65.7
1656064352000,64.6
1656064473000,63.5
1656064503000,62.5
1656064577000,61.3
1656064668000,60.3
1656064817000,59.1
1656065327000,60.1
1656065777000,61.2
1656065868000,62.4
1656065928000,63.6
1656065972000,64.7
1656066257000,65.7
1656066512000,64.7
1656066588000,63.6
1656066633000,62.5
1656066677000,61.5
1656066722000,60.5
1656066828000,59.5
1656067607000,58.5
1656067697000,57.5
1656068087000,58.5
1656068523000,59.5
1656068612000,60.5
1656068702000,61.5
1656068822000,62.6
1656068897000,63.7
1656068973000,64.8
1656069392000,65.8
1656069617000,66.9
1656069752000,65.8
1656069797000,64.7
1656069857000,62.4
1656069902000,61.3
1656070022000,60.3
1656070173000,59.3
1656070428000,60.3
1656070577000,59.3
1656070727000,58.3
1656070938000,59.3
1656072407000,58.3
1656072558000,57.3
1656073112000,56.3
1656073637000,55.3
1656074207000,56.3
1656074297000,57.3
1656074493000,58.4
1656074942000,57.4
1656075752000,58.4
1656076007000,59.4
1656076262000,60.4
1656076847000,61.4
1656076937000,62.5
1656077012000,63.7
1656077087000,64.8
1656077177000,65.8
1656077387000,64.8
1656077477000,63.6
1656077657000,62.6
1656077777000,61.6
1656078032000,60.6
1656078662000,59.6
1656079022000,60.6
1656079127000,61.7
1656080027000,62.7
1656080672000,63.8
1656081122000,64.9
1656082187000,65.9
1656082442000,64.9
1656082742000,63.9
1656082937000,62.9
1656083147000,61.8
1656083627000,60.8
1656084287000,59.8
1656084572000,58.7
1656084587000,57.7
1656084602000,56.7
1656084632000,55
1656084662000,53.5
1656084692000,52
1656084722000,51
1656084752000,49.8
1656084797000,48.6
1656084857000,47.5
1656084947000,46.5
1656085292000,47.6
1656085367000,48.7
1656085817000,49.8
1656085922000,50.9
1656086477000,49.8
1656086642000,48.8
1656087107000,47.8
1656087527000,46.8
1656088157000,47.8
1656089807000,48.9
1656090857000,47.9
1656092057000,48.9
1656092507000,49.9
1656092867000,48.9
1656093317000,49.9
1656094892000,48.9
1656098972000,47.9
1656100637000,46.9
1656108092000,47.9
1656108377000,48.9
1656108887000,49.9
1656109052000,50.9
1656109233000,51.9
1656109337000,52.9
1656109562000,53.9
1656110148000,52.9
1656110297000,51.9
1656110673000,50.9
1656111212000,49.9
1656114483000,48.9
1656114872000,47.9
1656115037000,46.9
1656121233000,45.9
1656123603000,46.9
1656125238000,45.9
1656126063000,44.9
1656128448000,46
1656128823000,47
1656130263000,48
1656131418000,47
1656132288000,46
1656132648000,47
1656132753000,48
1656133053000,49
1656134613000,50
1656134913000,51
1656136008000,52
1656136743000,50.9
1656136968000,49.9
1656137598000,50.9
1656137898000,52
1656138948000,53
1656139188000,51.7
1656139443000,52.7
1656139833000,53.7
1656140028000,52.6
1656140703000,51.5
1656140943000,50.5
1656141393000,49.5
1656141902000,50.5
1656142398000,51.5
1656142533000,52.5
1656143838000,51.5
1656144363000,50.5
1656145518000,51.5
1656145593000,52.7
1656146388000,51.7
1656146748000,50.7
1656147228000,51.7
1656147363000,52.8
1656147468000,53.8
1656147963000,54.8
1656148083000,55.9
1656148188000,54.8
1656148278000,53.7
1656148548000,52.7
1656148788000,53.7
1656149013000,52.7
1656149178000,51.7
1656149433000,52.7
1656149552000,53.7
1656149913000,54.8
1656150153000,55.9
1656150527000,56.9
1656150977000,55.9
1656151608000,54.9
1656151667000,53.9
1656152013000,54.9
1656152177000,55.9
1656152298000,56.9
1656152657000,55.4
1656152687000,54.4
1656152748000,53.3
1656153528000,54.4
1656154968000,55.5
1656155477000,54.4
1656155567000,53.3
1656155913000,54.4
1656156047000,55.4
1656156153000,56.6
1656156227000,57.7
1656156422000,56.6
1656156467000,55.6
1656156512000,54.5
1656156662000,53.5
1656157187000,54.5
1656157338000,55.5
1656157397000,56.5
1656157563000,57.5
1656157637000,58.5
1656158073000,57.1
1656158117000,56
1656158162000,54.8
1656158207000,53.8
1656158642000,54.8
1656158837000,53.8
1656158973000,52.8
1656159572000,51.8
1656160428000,52.8
1656160712000,51.8
1656161403000,50.7
1656161717000,51.7
1656162002000,50.7
1656163322000,51.9
1656163427000,53.1
1656163727000,52.1
1656163788000,51.1
1656164417000,52.3
1656164478000,53.3
1656164537000,54.3
1656164597000,55.4
1656164642000,56.5
1656164702000,57.8
1656164777000,58.8
1656164942000,59.8
1656165872000,58.4
1656165902000,57.1
1656165932000,55.9
1656165992000,54.7
1656166037000,53.5
1656166112000,52.5
1656166247000,51.5
1656166757000,52.5
1656166937000,53.5
1656167492000,52.4
1656167687000,51.4
1656167987000,52.5
1656168407000,53.6
1656168497000,54.7
1656168572000,56
1656168617000,57
1656168752000,58
1656168932000,59
1656169022000,60
1656169337000,59
1656169607000,60
1656169697000,61
1656169817000,59.9
1656169892000,58.9
1656170012000,57.8
1656170087000,56.6
1656170177000,55.6
1656170282000,54.6
1656170402000,53.6
1656170477000,52.5
1656170927000,51.5
1656171047000,50.5
1656173252000,49.5
1656173417000,48.5
1656174287000,49.5
1656174407000,50.5
1656175232000,51.5
1656175307000,52.5
1656175502000,51.4
1656175577000,50.3
1656175667000,49.3
1656175787000,48.3
1656175982000,47.3
1656177422000,46.3
1656178022000,45.3
1656181937000,44.3
1656183212000,43.3
1656186242000,42.3
1656187097000,41.3
1656189917000,40.3
1656199668000,39.3
1656201258000,38.3
1656204843000,37.3
1656210153000,36.3
1656214413000,37.3
1656215253000,38.3
1656216033000,39.3
1656216948000,40.3
1656217893000,41.3
1656218313000,42.3
1656218748000,43.3
1656219183000,44.3
1656219468000,45.3
1656219873000,46.4
1656220353000,47.4
1656220593000,48.5
1656221808000,49.5
1656222033000,50.5
1656222123000,51.6
1656222243000,52.7
1656222363000,53.7
1656222483000,54.8
1656222603000,55.8
1656222678000,56.8
1656222948000,57.8
1656223413000,58.8
1656223593000,59.8
1656224103000,60.8
1656224268000,61.8
1656224898000,62.8
1656225123000,61.7
1656225198000,60.6
1656225273000,59.6
1656225378000,58.6
1656225753000,59.6
1656226278000,60.6
1656226398000,61.6
1656226818000,62.6
1656226983000,61.6
1656227043000,60.6
1656227118000,59.6
1656227193000,58.6
1656227538000,59.6
1656227688000,60.7
1656227808000,61.8
1656227958000,60.7
1656229053000,61.9
1656229173000,62.9
1656230373000,61.8
1656230418000,60.8
1656230478000,59.8
1656230568000,58.8
1656230928000,57.8
1656231063000,58.8
1656231348000,59.9
1656231483000,60.9
1656231648000,59.9
1656231738000,58.8
1656231948000,59.8
1656232038000,60.9
1656232113000,61.9
1656232218000,62.9
1656232353000,63.9
1656232488000,65
1656233118000,66.1
1656233313000,65.1
1656233463000,66.1
1656233598000,65
1656233643000,64
1656233703000,63
1656233748000,61.9
1656234393000,62.9
1656234468000,61.7
1656234513000,60.5
1656234783000,61.6
1656235308000,62.6
1656235398000,63.6
1656235683000,64.6
1656235773000,63.4
1656235833000,62.4
1656236013000,61.3
1656236088000,60.2
1656236343000,61.2
1656236403000,62.4
1656236493000,63.4
1656236583000,64.4
1656236778000,63.2
1656236898000,62
1656236988000,61
1656237393000,62
1656237648000,63
1656237738000,62
1656237903000,61
1656238038000,62.1
1656238113000,63.2
1656238443000,62.1
1656238563000,61
1656238998000,62.1
1656239118000,63.2
1656239898000,65
1656239988000,66.1
1656240048000,67.3
1656240393000,66.1
1656240423000,65.1
1656240468000,63.7
1656240528000,62.3
1656240603000,61.2
1656240873000,62.2
1656240933000,63.2
1656241608000,65.2
1656241968000,66.2
1656242298000,65
1656242583000,64
1656242688000,65
1656242913000,66
1656243018000,64.8
1656243498000,65.9
1656243588000,66.9
1656243798000,67.9
1656243948000,66.9
1656244428000,65.8
1656244488000,64.3
1656244563000,63.2
1656244878000,65.2
1656244968000,64.2
1656245598000,65.2
1656245643000,66.3
1656245718000,67.4
1656245778000,68.4
1656245853000,69.4
1656245913000,68.3
1656245958000,67.2
1656246228000,68.4
1656246318000,69.4
1656246513000,68.4
1656246588000,67.1
1656246633000,66.1
1656246678000,64.8
1656246708000,63.7
1656246753000,62.5
1656246828000,61.5
1656246888000,60.2
1656246978000,59.2
1656247218000,60.3
1656247278000,61.4
1656247428000,62.4
1656247533000,63.4
1656247848000,64.5
1656248043000,65.6
1656248148000,64.6
1656248478000,65.7
1656248793000,64.4
1656248868000,63.3
1656249167000,62.2
1656249948000,63.2
1656251174000,64.3
1656251178000,65.4
1656251283000,64.4
1656251523000,63.4
1656251613000,62.4
1656251748000,61.2
1656251883000,60.2
1656252183000,61.2
1656252828000,62.2
1656253638000,63.3
1656253727000,64.5
1656253803000,65.6
1656254298000,64.6
1656254358000,63.5
1656254583000,64.5
1656254718000,65.5
1656254823000,66.5
1656255048000,65.4
1656255108000,64.4
1656255198000,63.2
1656255528000,65.2
1656255588000,64.1
1656255647000,63
1656255723000,62
1656256142000,63
1656256413000,62
1656256533000,61
1656257013000,62.1
1656257102000,63.2
1656257223000,62.2
1656257327000,61.1
1656257883000,60
1656258272000,61
1656258348000,62.1
1656258843000,63.1
1656259502000,62.1
1656259548000,61.1
1656259638000,60
1656259773000,59
1656260838000,60
1656261273000,59
1656261708000,60.1
1656261933000,59
1656262862000,58
1656262983000,56.9
1656263102000,55.9
1656263747000,54.9
1656264257000,55.9
1656264962000,54.9
1656265323000,53.9
1656265818000,54.9
1656266973000,53.9
1656268592000,52.9
1656269222000,51.9
1656272268000,50.9
1656272882000,49.9
1656275477000,48.9
1656276002000,47.9
1656281987000,46.9
1656288302000,45.9
1656296042000,44.9
1656296552000,45.9
1656296927000,46.9
1656297467000,45.9
1656300842000,46.9
1656301937000,47.9
1656302357000,48.9
1656302867000,50
1656303227000,51.1
1656303797000,52.1
1656303947000,53.1
1656305342000,52.1
1656306122000,53.2
1656306362000,54.2
1656306557000,55.3
1656306662000,56.4
1656307367000,57.4
1656307607000,58.4
1656307877000,59.4
1656308147000,60.4
1656308312000,61.4
1656308462000,62.4
1656308537000,63.4
1656308612000,64.4
1656308717000,65.5
1656308807000,66.5
1656309497000,65.5
1656309947000,64.5
1656310097000,63.5
1656310292000,64.5
1656310487000,65.5
1656310562000,66.6
1656310652000,67.6
1656310787000,68.6
1656310892000,69.6
1656311567000,68.5
1656311627000,67.5
1656311702000,66.4
1656312197000,67.5
1656312302000,68.5
1656312482000,67.5
1656312737000,68.6
1656312842000,69.7
1656313007000,70.7
1656313232000,71.7
1656313337000,72.8
1656313622000,73.8
1656313712000,72.7
1656313757000,71.6
1656313817000,70.5
1656313877000,69.5
1656313937000,68.4
1656314372000,69.4
1656314492000,70.5
1656315002000,69.5
1656315092000,68.5
1656315197000,69.6
1656315452000,70.6
1656315707000,69.6
1656315887000,68.6
1656316157000,67.6
1656316532000,68.6
1656317027000,67.6
1656317177000,66.6
1656317282000,67.6
1656317342000,68.7
1656317387000,69.7
1656317732000,68.6
1656317792000,67.5
1656318002000,68.5
1656318587000,69.5
1656318662000,70.6
1656318752000,71.6
1656318812000,72.6
1656318872000,73.8
1656319007000,72.8
1656319052000,71.4
1656319082000,70.4
1656319472000,71.4
1656319532000,72.5
1656319607000,73.7
1656319757000,74.7
1656319862000,75.7
1656319982000,74.3
1656320012000,73.1
1656320057000,72.1
1656320132000,71.1
1656320242000,71.1
1656320282000,69.9
1656320342000,68.8
1656320417000,67.6
1656320508000,66.5
1656320808000,67.5
1656320928000,68.6
1656321153000,69.6
1656321228000,70.6
1656321723000,71.7
1656321963000,72.8
1656322143000,71.7
1656322428000,70.6
1656322938000,69.6
1656323103000,70.7
1656323223000,71.8
1656323283000,72.8
1656323433000,73.9
1656323508000,75
1656323628000,73.9
1656323673000,72.6
1656323733000,71.6
1656323928000,70.6
1656324483000,71.7
1656324542000,72.7
1656324648000,71.6
1656324738000,70.6
1656324798000,69.3
1656324843000,68.3
1656325053000,69.5
1656325188000,70.5
1656325308000,71.5
1656325788000,72.5
1656325953000,71.5
1656326043000,70.3
1656326343000,71.4
1656326433000,72.4
1656326508000,73.6
1656326568000,74.8
1656326898000,73.8
1656326988000,72.6
1656327108000,71.2
1656327153000,70.1
1656327213000,69
1656327453000,70
1656327993000,71
1656328068000,72
1656328278000,71
1656328638000,69.9
1656328773000,68.8
1656329013000,69.8
1656329133000,70.9
1656329312000,69.7
1656329493000,68.7
1656329718000,69.8
1656329778000,71
1656330153000,72.2
1656330258000,73.3
1656330527000,72.1
1656330558000,70.7
1656330588000,69.3
1656330648000,68.3
1656331007000,69.3
1656331353000,70.4
1656331398000,71.5
1656331742000,72.5
1656331818000,71.4
1656332058000,70.4
1656332207000,69.3
1656332268000,68.2
1656332868000,69.2
1656332942000,70.2
1656333018000,71.3
1656333243000,70.1
1656333348000,69.1
1656333498000,70.2
1656333632000,71.3
1656333798000,72.4
1656333857000,73.5
1656333948000,72.4
1656334008000,71.2
1656334053000,70.2
1656334173000,69.2
1656334293000,70.4
1656334398000,71.5
1656334622000,72.7
1656334698000,74.1
1656334802000,75.1
1656335072000,73.9
1656335118000,72.8
1656335163000,71.6
1656335193000,70.6
1656335223000,69.6
1656335493000,68.5
1656336453000,69.6
1656336753000,69.6
1656337097000,68.6
1656337277000,69.8
1656337337000,70.8
1656337427000,71.8
1656337787000,72.8
1656337892000,71.6
1656337922000,70.5
1656337982000,69.2
1656338147000,68.2
1656338462000,69.2
1656338522000,70.2
1656338732000,68.9
1656339167000,67.8
1656340637000,68.8
1656340862000,69.9
1656340907000,70.9
1656340967000,72
1656341012000,73
1656341072000,74.1
1656341177000,72.9
1656341252000,71.9
1656341567000,70.9
1656341807000,69.7
1656341867000,68.6
1656341957000,67.6
1656342242000,68.6
1656343247000,69.6
1656343427000,68.6
1656343712000,67.6
1656344222000,66.6
1656344597000,67.6
1656345463000,67.6
1656345902000,66.6
1656346112000,67.6
1656347117000,66.6
1656349187000,65.6
1656351227000,64.6
1656352187000,63.6
1656353252000,62.6
1656353777000,61.6
1656354542000,60.6
1656356597000,59.6
1656359627000,58.6
1656361412000,57.6
1656361922000,56.6
1656371957000,55.6
1656373247000,54.6
1656381212000,55.6
