"Time","sensor-readings.reading"
1653966000000,7323293
1653969600000,7324296
1653973200000,7325375
1653976800000,7326366
1653980400000,7327513
1653984000000,7328775
1653987600000,7330382
1653991200000,7331792
1653994800000,7333331
1653998400000,7335213
1654002000000,7336963
1654005600000,7338769
1654009200000,7340272
1654012800000,7341786
1654016400000,7343053
1654020000000,7344176
1654023600000,7345239
1654027200000,7346266
1654030800000,7347265
1654034400000,7348244
1654038000000,7349239
1654041600000,7350226
1654045200000,7351193
1654048800000,7352140
1654052400000,7353111
1654056000000,7354130
1654059600000,7355265
1654063200000,7356532
1654066800000,7357978
1654070400000,7359644
1654074000000,7361642
1654077600000,7363804
1654081200000,7366010
1654084800000,7368236
1654088400000,7370494
1654092000000,7372739
1654095600000,7374701
1654099200000,7376028
1654102800000,7377383
1654106400000,7378637
1654110000000,7379812
1654113600000,7380883
1654117200000,7381942
1654120800000,7382961
1654124400000,7383996
1654128000000,7385027
1654131600000,7386014
1654135200000,7387005
1654138800000,7387972
1654142400000,7388991
1654146000000,7390154
1654149600000,7391465
1654153200000,7393111
1654156800000,7395197
1654160400000,7397255
1654164000000,7399377
1654167600000,7401395
1654171200000,7403317
1654174800000,7405207
1654178400000,7407073
1654182000000,7408723
1654185600000,7410162
1654189200000,7411441
1654192800000,7412631
1654196400000,7413802
1654200000000,7414929
1654203600000,7416020
1654207200000,7417079
1654210800000,7418134
1654214400000,7419213
1654218000000,7420232
1654221600000,7421239
1654225200000,7422238
1654228800000,7423245
1654232400000,7424308
1654236000000,7425778
1654239600000,7427680
1654243200000,7429882
1654246800000,7432108
1654250400000,7434581
1654254000000,7436703
1654257600000,7438438
1654261200000,7440000
1654264800000,7441543
1654268400000,7443013
1654272000000,7444412
1654275600000,7445742
1654279200000,7447017
1654282800000,7448228
1654286400000,7449363
1654290000000,7450442
1654293600000,7451497
1654297200000,7452555
1654300800000,7453602
1654304400000,7454637
1654308000000,7455696
1654311600000,7456707
1654315200000,7457690
1654318800000,7458693
1654322400000,7459696
1654326000000,7460699
1654329600000,7461782
1654333200000,7462921
1654336800000,7464156
1654340400000,7465415
1654344000000,7466669
1654347600000,7467940
1654351200000,7469207
1654354800000,7470486
1654358400000,7471772
1654362000000,7473039
1654365600000,7474286
1654369200000,7475556
1654372800000,7476747
1654376400000,7477890
1654380000000,7478901
1654383600000,7479932
1654387200000,7480955
1654390800000,7481986
1654394400000,7483017
1654398000000,7483984
1654401600000,7484923
1654405200000,7485894
1654408800000,7486865
1654412400000,7487868
1654416000000,7488919
1654419600000,7490034
1654423200000,7491125
1654426800000,7492212
1654430400000,7493303
1654434000000,7494390
1654437600000,7495489
1654441200000,7496575
1654444800000,7497670
1654448400000,7498765
1654452000000,7499836
1654455600000,7500871
1654459200000,7501858
1654462800000,7502869
1654466400000,7503852
1654470000000,7504811
1654473600000,7505766
1654477200000,7506729
1654480800000,7507672
1654484400000,7508635
1654488000000,7509574
1654491600000,7510505
1654495200000,7511421
1654498800000,7512360
1654502400000,7513315
1654506000000,7514302
1654509600000,7515333
1654513200000,7516364
1654516800000,7517435
1654520400000,7518577
1654524000000,7519708
1654527600000,7520855
1654531200000,7521970
1654534800000,7523081
1654538400000,7524176
1654542000000,7525279
1654545600000,7526334
1654549200000,7527329
1654552800000,7528316
1654556400000,7529319
1654560000000,7530290
1654563600000,7531241
1654567200000,7532200
1654570800000,7533159
1654574400000,7534154
1654578000000,7535261
1654581600000,7536787
1654585200000,7538697
1654588800000,7540915
1654592400000,7542845
1654596000000,7544899
1654599600000,7547225
1654603200000,7549331
1654606800000,7551684
1654610400000,7553970
1654614000000,7555872
1654617600000,7557423
1654621200000,7558693
1654624800000,7559832
1654628400000,7560959
1654632000000,7562082
1654635600000,7563129
1654639200000,7564200
1654642800000,7565259
1654646400000,7566334
1654650000000,7567401
1654653600000,7568483
1654657200000,7569558
1654660800000,7570665
1654664400000,7571868
1654668000000,7573351
1654671600000,7575185
1654675200000,7577083
1654678800000,7579197
1654682400000,7581363
1654686000000,7583329
1654689600000,7585059
1654693200000,7586613
1654696800000,7588264
1654700400000,7589954
1654704000000,7591408
1654707600000,7592639
1654711200000,7593762
1654714800000,7594877
1654718400000,7595944
1654722000000,7596987
1654725600000,7598042
1654729200000,7599045
1654732800000,7600096
1654736400000,7601143
1654740000000,7602174
1654743600000,7603209
1654747200000,7604280
1654750800000,7605398
1654754400000,7606581
1654758000000,7607916
1654761600000,7609546
1654765200000,7611369
1654768800000,7613215
1654772400000,7615113
1654776000000,7616807
1654779600000,7618449
1654783200000,7620144
1654786800000,7621590
1654790400000,7622881
1654794000000,7623972
1654797600000,7624999
1654801200000,7626018
1654804800000,7627029
1654808400000,7628008
1654812000000,7628975
1654815600000,7629930
1654819200000,7630925
1654822800000,7631888
1654826400000,7632843
1654830000000,7633798
1654833600000,7634813
1654837200000,7635872
1654840800000,7637127
1654844400000,7638489
1654848000000,7639952
1654851600000,7641678
1654855200000,7643337
1654858800000,7644859
1654862400000,7646234
1654866000000,7647540
1654869600000,7648791
1654873200000,7649978
1654876800000,7651105
1654880400000,7652216
1654884000000,7653271
1654887600000,7654266
1654891200000,7655249
1654894800000,7656228
1654898400000,7657195
1654902000000,7658162
1654905600000,7659153
1654909200000,7660152
1654912800000,7661143
1654916400000,7662126
1654920000000,7663097
1654923600000,7664056
1654927200000,7665003
1654930800000,7665962
1654934400000,7666953
1654938000000,7667980
1654941600000,7668995
1654945200000,7670018
1654948800000,7671057
1654952400000,7672120
1654956000000,7673179
1654959600000,7674226
1654963200000,7675293
1654966800000,7676347
1654970400000,7677434
1654974000000,7678501
1654977600000,7679516
1654981200000,7680487
1654984800000,7681458
1654988400000,7682389
1654992000000,7683344
1654995600000,7684284
1654999200000,7685191
1655002800000,7686102
1655006400000,7686985
1655010000000,7687884
1655013600000,7688799
1655017200000,7689726
1655020800000,7690709
1655024400000,7691708
1655028000000,7692759
1655031600000,7693862
1655035200000,7694969
1655038800000,7696112
1655042400000,7697251
1655046000000,7698397
1655049600000,7699564
1655053200000,7700743
1655056800000,7701878
1655060400000,7702969
1655064000000,7704048
1655067600000,7705075
1655071200000,7706042
1655074800000,7706981
1655078400000,7707936
1655082000000,7708899
1655085600000,7709870
1655089200000,7710805
1655092800000,7711808
1655096400000,7712931
1655100000000,7714210
1655103600000,7715664
1655107200000,7717263
1655110800000,7718897
1655114400000,7720739
1655118000000,7722529
1655119800000,7722849
1655121600000,7724287
1655125200000,7726022
1655128800000,7727956
1655132400000,7729678
1655136000000,7731025
1655139600000,7732275
1655143200000,7733446
1655146800000,7734593
1655150400000,7735672
1655154000000,7736659
1655157600000,7737618
1655161200000,7738569
1655164800000,7739544
1655168400000,7740503
1655172000000,7741430
1655175600000,7742365
1655179200000,7743336
1655182800000,7744415
1655186400000,7745666
1655190000000,7747077
1655193600000,7748615
1655197200000,7750257
1655200800000,7751968
1655204400000,7753658
1655208000000,7755360
1655211600000,7757147
1655215200000,7759017
1655218800000,7760731
1655222400000,7762265
1655226000000,7763696
1655229600000,7765055
1655233200000,7766345
1655236800000,7767532
1655240400000,7768727
1655244000000,7769918
1655247600000,7771077
1655251200000,7772275
1655254800000,7773458
1655258400000,7774593
1655262000000,7775716
1655265600000,7776867
1655269200000,7778158
1655272800000,7779600
1655276400000,7781167
1655280000000,7782837
1655283600000,7784719
1655287200000,7786757
1655290800000,7788771
1655294400000,7790697
1655298000000,7792559
1655301600000,7794641
1655305200000,7796176
1655308800000,7797586
1655312400000,7798897
1655316000000,7800076
1655319600000,7801246
1655323200000,7802381
1655326800000,7803400
1655330400000,7804387
1655334000000,7805362
1655337600000,7806361
1655341200000,7807348
1655344800000,7808331
1655348400000,7809318
1655352000000,7810281
1655355600000,7811240
1655359200000,7812180
1655362800000,7813147
1655366400000,7814162
1655370000000,7815208
1655373600000,7816295
1655377200000,7817454
1655380800000,7818625
1655384400000,7819760
1655388000000,7820799
1655391600000,7821826
1655395200000,7822841
1655398800000,7823828
1655402400000,7824807
1655406000000,7825802
1655409600000,7826761
1655413200000,7827744
1655416800000,7828691
1655420400000,7829666
1655424000000,7830653
1655427600000,7831624
1655431200000,7832595
1655434800000,7833558
1655438400000,7834533
1655442000000,7835628
1655445600000,7836959
1655449200000,7838293
1655452800000,7839700
1655456400000,7841162
1655460000000,7842525
1655463600000,7843852
1655467200000,7845206
1655470800000,7846561
1655474400000,7847888
1655478000000,7849170
1655481600000,7850373
